division,calendar_week,paid_views,organic_views,google_impressions,email_impressions,facebook_impressions,affiliate_impressions,overall_views,sales,year,month,season,spend_google,spend_email,spend_facebook,spend_affiliate
W,2019-11-16,10612,21014,1612826,1001334.567,623433,26270,31250,217183,2019,11,Fall,3225.65,1001.33,935.15,31.52
W,2019-11-23,6350,17980,1356080,541983.6078,1249609,28069,24581,217778,2019,11,Fall,2712.16,541.98,1874.41,33.68
W,2019-11-30,6756,14083,1432540,999010.6741,719424,31256,20395,490248,2019,11,Fall,2865.08,999.01,1079.14,37.51
W,2019-12-07,6632,12616,653809,916354.9538,718302,27790,18923,432984,2019,12,Winter,1307.62,916.35,1077.45,33.35
W,2019-12-14,7085,14852,227639,547507.1365,721913,25245,20913,326054,2019,12,Winter,455.28,547.51,1082.87,30.29
W,2019-12-21,6943,13012,185840,554087.5388,352956,31610,19276,212536,2019,12,Winter,371.68,554.09,529.43,37.93
W,2019-12-28,6822,13903,376634,379114.703,113162,47797,20002,132598,2019,12,Winter,753.27,379.11,169.74,57.36
W,2020-01-04,23754,16649,183000,437251.3101,90177,38556,41075,136849,2020,1,Winter,366.0,437.25,135.27,46.27
W,2020-01-11,7813,20508,171643,580975.7146,127690,27431,28333,102374,2020,1,Winter,343.29,580.98,191.54,32.92
W,2020-01-18,15533,18395,196632,549869.4151,145258,14340,33466,121253,2020,1,Winter,393.26,549.87,217.89,17.21
W,2020-01-25,20746,19106,341787,454957.4973,117213,15975,39268,90402,2020,1,Winter,683.57,454.96,175.82,19.17
W,2020-02-01,25336,21575,375310,1418835.516,42497,22156,46966,86869,2020,2,Winter,750.62,1418.84,63.75,26.59
W,2020-02-08,22418,22933,382843,520113.9087,186517,10587,45500,90737,2020,2,Winter,765.69,520.11,279.78,12.7
W,2020-02-15,21592,26717,270524,410989.3185,316444,16664,47433,158043,2020,2,Winter,541.05,410.99,474.67,20.0
W,2020-02-22,18859,28759,281653,592247.1518,337029,17122,46390,136137,2020,2,Winter,563.31,592.25,505.54,20.55
W,2020-02-29,18633,27544,265447,426258.2333,158734,20958,44909,105119,2020,2,Winter,530.89,426.26,238.1,25.15
X,2018-01-06,642,852,200,378738.4285,57848,17072,473,62450,2018,1,Winter,0.4,378.74,86.77,20.49
X,2018-01-13,405,893,205,547327.042,9528,12174,442,51275,2018,1,Winter,0.41,547.33,14.29,14.61
X,2018-01-20,222,213,151,464073.9391,35764,21471,328,49833,2018,1,Winter,0.3,464.07,53.65,25.77
X,2018-01-27,704,693,597,451509.843,56333,11964,211,58607,2018,1,Winter,1.19,451.51,84.5,14.36
X,2018-02-03,706,327,147,441462.0058,30107,9366,873,51071,2018,2,Winter,0.29,441.46,45.16,11.24
X,2018-02-10,154,711,742,469390.8004,28423,10642,889,55001,2018,2,Winter,1.48,469.39,42.63,12.77
X,2018-02-17,544,750,420,685158.5279,83394,12533,753,79084,2018,2,Winter,0.84,685.16,125.09,15.04
X,2018-02-24,688,329,447,599494.9856,453,9048,771,81597,2018,2,Winter,0.89,599.49,0.68,10.86
X,2018-03-03,381,342,972,457646.2518,10061,9293,111,63875,2018,3,Spring,1.94,457.65,15.09,11.15
X,2018-03-10,431,453,557,510367.293,63107,9974,219,69551,2018,3,Spring,1.11,510.37,94.66,11.97
X,2018-03-17,590,862,144,503285.586,8081,10175,23,61693,2018,3,Spring,0.29,503.29,12.12,12.21
X,2018-03-24,635,778,655,458652.906,46453,18442,712,62216,2018,3,Spring,1.31,458.65,69.68,22.13
X,2018-03-31,261,535,642,461759.0349,21496,11258,79,58798,2018,3,Spring,1.28,461.76,32.24,13.51
X,2018-04-07,871,719,127950,453145.5065,72993,8501,919,43233,2018,4,Spring,255.9,453.15,109.49,10.2
X,2018-04-14,872,690,189828,548213.3913,41500,8531,109,63838,2018,4,Spring,379.66,548.21,62.25,10.24
X,2018-04-21,510,138,175184,444958.1174,26218,9937,669,81363,2018,4,Spring,350.37,444.96,39.33,11.92
X,2018-04-28,447,890,205160,511319.4705,19555,7325,729,59673,2018,4,Spring,410.32,511.32,29.33,8.79
X,2018-05-05,306,149,226855,431307.4317,38915,7829,951,63178,2018,5,Spring,453.71,431.31,58.37,9.39
X,2018-05-12,940,903,292473,375777.2634,39666,12740,401,73540,2018,5,Spring,584.95,375.78,59.5,15.29
X,2018-05-19,824,490,305364,408967.7523,4778,7918,279,54188,2018,5,Spring,610.73,408.97,7.17,9.5
X,2018-05-26,45,876,289872,494527.7336,12327,9832,953,62732,2018,5,Spring,579.74,494.53,18.49,11.8
X,2018-06-02,751,800,239296,361048.0831,42673,11477,578,61590,2018,6,Summer,478.59,361.05,64.01,13.77
X,2018-06-09,681,955,217545,406018.4941,65568,11533,932,58466,2018,6,Summer,435.09,406.02,98.35,13.84
X,2018-06-16,528,836,198405,365326.6079,33034,11479,375,60640,2018,6,Summer,396.81,365.33,49.55,13.77
X,2018-06-23,800,400,226017,426355.0806,23321,12799,48,44469,2018,6,Summer,452.03,426.36,34.98,15.36
X,2018-06-30,310,319,273926,402018.6716,29689,17009,146,75173,2018,6,Summer,547.85,402.02,44.53,20.41
X,2018-07-07,660,383,364638,349838.9498,24851,13742,732,48980,2018,7,Summer,729.28,349.84,37.28,16.49
X,2018-07-14,749,149,395391,501228.781,111152,12208,854,62276,2018,7,Summer,790.78,501.23,166.73,14.65
X,2018-07-21,483,154,320337,380352.2613,77392,12063,13,82789,2018,7,Summer,640.67,380.35,116.09,14.48
X,2018-07-28,680,9,340397,397534.6073,47562,10900,336,57649,2018,7,Summer,680.79,397.53,71.34,13.08
X,2018-08-04,907,424,330576,309541.1061,57335,9936,934,66203,2018,8,Summer,661.15,309.54,86.0,11.92
X,2018-08-11,923,672,345993,385987.9713,69502,9447,557,52520,2018,8,Summer,691.99,385.99,104.25,11.34
X,2018-08-18,777,921,527096,446858.1808,105543,11952,667,72069,2018,8,Summer,1054.19,446.86,158.31,14.34
X,2018-08-25,701,628,528898,453169.3144,223655,11508,636,96960,2018,8,Summer,1057.8,453.17,335.48,13.81
X,2018-09-01,920,424,572189,358914.02,174142,8930,919,75245,2018,9,Fall,1144.38,358.91,261.21,10.72
X,2018-09-08,118,242,543398,376113.1882,208066,8521,365,65388,2018,9,Fall,1086.8,376.11,312.1,10.23
X,2018-09-15,749,995,564213,365578.9649,149427,8705,668,77179,2018,9,Fall,1128.43,365.58,224.14,10.45
X,2018-09-22,667,689,538650,354130.2184,166028,6375,16,80648,2018,9,Fall,1077.3,354.13,249.04,7.65
X,2018-09-29,534,203,690683,312335.5084,162931,8719,562,90288,2018,9,Fall,1381.37,312.34,244.4,10.46
X,2018-10-06,847,692,609133,287264.0531,73926,7491,746,90353,2018,10,Fall,1218.27,287.26,110.89,8.99
X,2018-10-13,194,2037,517803,283855.4563,95406,7335,1862,104487,2018,10,Fall,1035.61,283.86,143.11,8.8
X,2018-10-20,402,1653,732012,279797.3422,82830,7367,1576,113797,2018,10,Fall,1464.02,279.8,124.24,8.84
X,2018-10-27,847,1492,680370,296050.6188,88081,7598,1826,100759,2018,10,Fall,1360.74,296.05,132.12,9.12
X,2018-11-03,591,2093,644962,290340.8471,145427,5972,1748,133338,2018,11,Fall,1289.92,290.34,218.14,7.17
X,2018-11-10,983,6089,1081285,601806.7032,196523,5851,5804,183837,2018,11,Fall,2162.57,601.81,294.78,7.02
X,2018-11-17,106,4493,1598865,590957.2305,249661,6129,4131,177861,2018,11,Fall,3197.73,590.96,374.49,7.35
X,2018-11-24,957,1858,1749863,601261.2338,515752,6063,2437,348507,2018,11,Fall,3499.73,601.26,773.63,7.28
X,2018-12-01,1255,1662,1046167,743481.4422,97090,6043,2328,233180,2018,12,Winter,2092.33,743.48,145.64,7.25
X,2018-12-08,18780,1712,476080,459806.4346,51570,7072,20384,179652,2018,12,Winter,952.16,459.81,77.36,8.49
X,2018-12-15,15071,2934,388232,382161.8981,94696,6207,17556,182939,2018,12,Winter,776.46,382.16,142.04,7.45
X,2018-12-22,6463,3815,372070,372895.3734,43008,6272,9646,119256,2018,12,Winter,744.14,372.9,64.51,7.53
X,2018-12-29,6307,3343,404822,525102.6161,27471,7696,9131,64214,2018,12,Winter,809.64,525.1,41.21,9.24
X,2019-01-05,4539,2942,371563,524711.6985,11323,8272,6713,70702,2019,1,Winter,743.13,524.71,16.98,9.93
X,2019-01-12,6943,2971,341797,392695.2542,24796,9685,9723,62854,2019,1,Winter,683.59,392.7,37.19,11.62
X,2019-01-19,7794,2018,377110,493092.3221,59073,11777,9307,83410,2019,1,Winter,754.22,493.09,88.61,14.13
X,2019-01-26,7585,2614,366264,401318.2611,207553,15257,9768,65719,2019,1,Winter,732.53,401.32,311.33,18.31
X,2019-02-02,4772,1580,420055,385895.3815,130110,12810,6373,80513,2019,2,Winter,840.11,385.9,195.17,15.37
X,2019-02-09,6316,3120,339359,387597.6486,85740,12251,9021,69737,2019,2,Winter,678.72,387.6,128.61,14.7
X,2019-02-16,10105,4540,246702,496152.8972,121393,11013,14307,95419,2019,2,Winter,493.4,496.15,182.09,13.22
X,2019-02-23,3754,2196,293479,325757.5557,44465,10640,6199,70254,2019,2,Winter,586.96,325.76,66.7,12.77
X,2019-03-02,938,2826,417682,447514.9427,20702,10385,3128,72263,2019,3,Spring,835.36,447.51,31.05,12.46
X,2019-03-09,862,2760,429715,417163.4158,31545,11497,2293,58099,2019,3,Spring,859.43,417.16,47.32,13.8
X,2019-03-16,892,3815,433210,383484.0494,67182,12813,3662,84149,2019,3,Spring,866.42,383.48,100.77,15.38
X,2019-03-23,221,5240,515320,382778.6231,74079,12416,5251,63565,2019,3,Spring,1030.64,382.78,111.12,14.9
X,2019-03-30,273,6737,363453,470637.1605,99695,10949,7068,59525,2019,3,Spring,726.91,470.64,149.54,13.14
X,2019-04-06,2961,7671,415978,394049.3844,47344,10699,9906,67330,2019,4,Spring,831.96,394.05,71.02,12.84
X,2019-04-13,2804,7387,498996,382586.6819,77727,9640,9439,57629,2019,4,Spring,997.99,382.59,116.59,11.57
X,2019-04-20,4502,6764,521296,415326.6673,110827,8997,10302,66127,2019,4,Spring,1042.59,415.33,166.24,10.8
X,2019-04-27,6058,5902,416520,482122.1449,94090,9794,11063,81906,2019,4,Spring,833.04,482.12,141.14,11.75
X,2019-05-04,7725,5355,487698,343541.7072,69999,7191,13543,69835,2019,5,Spring,975.4,343.54,105.0,8.63
X,2019-05-11,9035,7676,438332,282736.2128,87928,7840,16661,80297,2019,5,Spring,876.66,282.74,131.89,9.41
X,2019-05-18,10329,10142,368783,333764.6479,139168,7455,19760,56363,2019,5,Spring,737.57,333.76,208.75,8.95
X,2019-05-25,10872,8051,476455,324106.7684,164878,6307,18207,74528,2019,5,Spring,952.91,324.11,247.32,7.57
X,2019-06-01,12008,9162,470623,283208.6828,55732,6807,21776,68232,2019,6,Summer,941.25,283.21,83.6,8.17
X,2019-06-08,70402,14277,446602,263189.7689,121139,7666,84122,58670,2019,6,Summer,893.2,263.19,181.71,9.2
X,2019-06-15,40755,13776,294422,282845.7058,126480,8354,53690,81129,2019,6,Summer,588.84,282.85,189.72,10.02
X,2019-06-22,17142,13827,208334,340768.1866,112308,7234,29966,74038,2019,6,Summer,416.67,340.77,168.46,8.68
X,2019-06-29,19822,13847,378030,350573.0593,68554,6697,32919,62801,2019,6,Summer,756.06,350.57,102.83,8.04
X,2019-07-06,17403,12943,500342,326404.0647,63756,8321,30793,59291,2019,7,Summer,1000.68,326.4,95.63,9.99
X,2019-07-13,16515,23023,565176,206309.1806,156889,11868,39173,87767,2019,7,Summer,1130.35,206.31,235.33,14.24
X,2019-07-20,15526,30096,468399,435026.0558,77824,9957,44938,75207,2019,7,Summer,936.8,435.03,116.74,11.95
X,2019-07-27,24152,23903,488164,274990.698,105986,9138,47967,54898,2019,7,Summer,976.33,274.99,158.98,10.97
X,2019-08-03,43308,30856,253400,216935.3709,43318,7959,73629,58831,2019,8,Summer,506.8,216.94,64.98,9.55
X,2019-08-10,21214,34514,309753,264686.1877,59361,9412,55957,49584,2019,8,Summer,619.51,264.69,89.04,11.29
X,2019-08-17,20796,32372,376954,288925.5068,89305,9045,51802,80321,2019,8,Summer,753.91,288.93,133.96,10.85
X,2019-08-24,22012,22747,483768,287068.8331,70414,8201,44640,110061,2019,8,Summer,967.54,287.07,105.62,9.84
X,2019-08-31,20402,14155,367312,311511.0452,71883,7964,34105,82833,2019,8,Summer,734.62,311.51,107.82,9.56
X,2019-09-07,21869,11363,494129,388379.0594,184193,6547,32671,87534,2019,9,Fall,988.26,388.38,276.29,7.86
X,2019-09-14,21781,9501,302648,494031.0943,170247,8343,30661,100310,2019,9,Fall,605.3,494.03,255.37,10.01
X,2019-09-21,21826,9358,306608,501566.2873,311681,7288,30919,81484,2019,9,Fall,613.22,501.57,467.52,8.75
X,2019-09-28,30089,13662,530851,296478.8006,719323,8291,42786,69800,2019,9,Fall,1061.7,296.48,1078.98,9.95
X,2019-10-05,6113,14175,559739,428078.679,225116,7975,20026,136429,2019,10,Fall,1119.48,428.08,337.67,9.57
X,2019-10-12,6756,8239,496762,456356.5043,228067,7175,13526,121313,2019,10,Fall,993.52,456.36,342.1,8.61
X,2019-10-19,10212,8898,448289,406112.7191,191395,10119,18606,121753,2019,10,Fall,896.58,406.11,287.09,12.14
X,2019-10-26,8962,8122,871050,399940.0565,169348,8742,17243,113330,2019,10,Fall,1742.1,399.94,254.02,10.49
X,2019-11-02,9099,9936,965615,366161.0646,183519,7926,18421,108607,2019,11,Fall,1931.23,366.16,275.28,9.51
X,2019-11-09,9493,13518,2464139,587957.6498,302057,8186,22675,198944,2019,11,Fall,4928.28,587.96,453.09,9.82
X,2019-11-16,10580,20239,2216319,759568.6719,522257,8854,29950,204308,2019,11,Fall,4432.64,759.57,783.39,10.62
X,2019-11-23,7215,17465,1813373,412096.3494,1034241,8696,23359,207593,2019,11,Fall,3626.75,412.1,1551.36,10.44
X,2019-11-30,7357,13718,1969653,758642.1546,599885,7896,20234,382727,2019,11,Fall,3939.31,758.64,899.83,9.48
X,2019-12-07,7353,12169,943473,695640.9718,634138,6621,18980,377519,2019,12,Winter,1886.95,695.64,951.21,7.95
X,2019-12-14,7197,13098,346463,415604.5139,579241,5562,20666,270286,2019,12,Winter,692.93,415.6,868.86,6.67
X,2019-12-21,6972,11942,289934,420592.3828,298055,5090,18794,183256,2019,12,Winter,579.87,420.59,447.08,6.11
X,2019-12-28,6684,13350,537429,287902.2875,92224,7432,18715,121903,2019,12,Winter,1074.86,287.9,138.34,8.92
X,2020-01-04,23590,16251,277927,332188.7715,76366,6192,39403,121031,2020,1,Winter,555.85,332.19,114.55,7.43
X,2020-01-11,8378,19289,276121,441010.2103,105661,7444,27831,86953,2020,1,Winter,552.24,441.01,158.49,8.93
X,2020-01-18,17040,18780,301396,418148.237,130750,7540,35093,108492,2020,1,Winter,602.79,418.15,196.12,9.05
X,2020-01-25,17303,17382,517656,345540.233,91030,8418,34510,83236,2020,1,Winter,1035.31,345.54,136.55,10.1
X,2020-02-01,22077,20681,568303,1077577.145,33168,7447,42745,78703,2020,2,Winter,1136.61,1077.58,49.75,8.94
X,2020-02-08,21203,22437,541843,394818.0822,136605,6266,43157,79470,2020,2,Winter,1083.69,394.82,204.91,7.52
X,2020-02-15,20287,26079,390240,312127.0846,252673,7219,46157,129115,2020,2,Winter,780.48,312.13,379.01,8.66
X,2020-02-22,16830,25685,410365,449505.9158,243408,8109,42050,104905,2020,2,Winter,820.73,449.51,365.11,9.73
X,2020-02-29,14249,23289,394187,323945.4823,130793,6289,36619,89158,2020,2,Winter,788.37,323.95,196.19,7.55
Y,2018-01-06,309,688,386,280251.4866,53351,17632,968,50834,2018,1,Winter,0.77,280.25,80.03,21.16
Y,2018-01-13,460,792,604,404352.9361,9538,13417,14,66759,2018,1,Winter,1.21,404.35,14.31,16.1
Y,2018-01-20,169,70,844,342996.7147,26143,21564,880,46277,2018,1,Winter,1.69,343.0,39.21,25.88
Y,2018-01-27,729,541,400,334405.0406,46261,13963,574,50479,2018,1,Winter,0.8,334.41,69.39,16.76
Y,2018-02-03,887,244,889,326035.8068,27250,10030,749,47459,2018,2,Winter,1.78,326.04,40.88,12.04
Y,2018-02-10,367,9,293,347742.2621,26244,12143,733,44495,2018,2,Winter,0.59,347.74,39.37,14.57
Y,2018-02-17,207,656,337,506872.9576,68402,12228,325,63199,2018,2,Winter,0.67,506.87,102.6,14.67
Y,2018-02-24,510,164,976,443765.1418,614,10763,527,63709,2018,2,Winter,1.95,443.77,0.92,12.92
Y,2018-03-03,935,976,301,337941.4834,8228,11943,118,49974,2018,3,Spring,0.6,337.94,12.34,14.33
Y,2018-03-10,878,964,78,377089.4299,38974,12035,488,54074,2018,3,Spring,0.16,377.09,58.46,14.44
Y,2018-03-17,964,595,843,371928.8231,5106,13276,703,54034,2018,3,Spring,1.69,371.93,7.66,15.93
Y,2018-03-24,606,467,761,338919.424,37991,14932,595,63061,2018,3,Spring,1.52,338.92,56.99,17.92
Y,2018-03-31,208,668,783,341179.97,24600,12151,717,41139,2018,3,Spring,1.57,341.18,36.9,14.58
Y,2018-04-07,361,888,103638,335148.8335,42322,12144,32,38562,2018,4,Spring,207.28,335.15,63.48,14.57
Y,2018-04-14,156,871,161927,406099.4418,37151,12138,250,48351,2018,4,Spring,323.85,406.1,55.73,14.57
Y,2018-04-21,499,923,141338,329725.6049,23113,12075,408,53090,2018,4,Spring,282.68,329.73,34.67,14.49
Y,2018-04-28,422,861,150572,378641.7362,16344,9993,911,41370,2018,4,Spring,301.14,378.64,24.52,11.99
Y,2018-05-05,540,919,176201,319424.3205,30580,8870,82,48730,2018,5,Spring,352.4,319.42,45.87,10.64
Y,2018-05-12,242,153,218164,277558.6686,29554,11442,759,59898,2018,5,Spring,436.33,277.56,44.33,13.73
Y,2018-05-19,187,481,223508,302403.7177,3062,8975,393,38501,2018,5,Spring,447.02,302.4,4.59,10.77
Y,2018-05-26,92,804,216593,365848.5894,8821,11657,324,34150,2018,5,Spring,433.19,365.85,13.23,13.99
Y,2018-06-02,518,438,173830,266882.8829,29517,11017,938,45456,2018,6,Summer,347.66,266.88,44.28,13.22
Y,2018-06-09,811,827,162462,300085.3731,47071,9938,234,52004,2018,6,Summer,324.92,300.09,70.61,11.93
Y,2018-06-16,223,729,146620,270887.0018,25854,9672,754,43416,2018,6,Summer,293.24,270.89,38.78,11.61
Y,2018-06-23,114,687,158696,315296.1816,18042,12533,945,39172,2018,6,Summer,317.39,315.3,27.06,15.04
Y,2018-06-30,854,577,191621,297689.6791,21686,13515,349,47870,2018,6,Summer,383.24,297.69,32.53,16.22
Y,2018-07-07,699,820,283215,259627.9611,17770,12572,549,35073,2018,7,Summer,566.43,259.63,26.66,15.09
Y,2018-07-14,244,273,326958,370326.0519,65653,15147,612,46310,2018,7,Summer,653.92,370.33,98.48,18.18
Y,2018-07-21,27,317,244988,281750.6027,56262,11922,162,58432,2018,7,Summer,489.98,281.75,84.39,14.31
Y,2018-07-28,757,497,256921,294325.846,35996,10161,85,45749,2018,7,Summer,513.84,294.33,53.99,12.19
Y,2018-08-04,277,752,243031,228676.5207,38994,10114,528,34086,2018,8,Summer,486.06,228.68,58.49,12.14
Y,2018-08-11,252,759,254060,285460.3155,47202,10293,117,33210,2018,8,Summer,508.12,285.46,70.8,12.35
Y,2018-08-18,982,914,387522,330561.4118,78342,10448,678,45679,2018,8,Summer,775.04,330.56,117.51,12.54
Y,2018-08-25,233,614,384262,335474.7569,155401,14005,999,56052,2018,8,Summer,768.52,335.47,233.1,16.81
Y,2018-09-01,965,565,414987,265387.0802,121001,11500,105,45187,2018,9,Fall,829.97,265.39,181.5,13.8
Y,2018-09-08,330,799,380748,278430.9488,138045,9531,133,49861,2018,9,Fall,761.5,278.43,207.07,11.44
Y,2018-09-15,763,184,437503,270333.5096,102475,8840,371,44611,2018,9,Fall,875.01,270.33,153.71,10.61
Y,2018-09-22,344,1,413953,261516.161,109970,6807,797,50735,2018,9,Fall,827.91,261.52,164.96,8.17
Y,2018-09-29,171,913,538635,231015.2498,103823,8228,471,53111,2018,9,Fall,1077.27,231.02,155.73,9.87
Y,2018-10-06,573,566,489114,212273.9561,48610,6255,728,54686,2018,10,Fall,978.23,212.27,72.91,7.51
Y,2018-10-13,322,1213,412125,210682.8684,60053,6161,1581,59927,2018,10,Fall,824.25,210.68,90.08,7.39
Y,2018-10-20,839,1529,541350,207175.7745,54252,6541,1115,67108,2018,10,Fall,1082.7,207.18,81.38,7.85
Y,2018-10-27,252,1054,498093,218553.6396,57080,5534,1178,67040,2018,10,Fall,996.19,218.55,85.62,6.64
Y,2018-11-03,490,1638,483552,214830.85,84155,6812,1628,93209,2018,11,Fall,967.1,214.83,126.23,8.17
Y,2018-11-10,667,2930,834574,445386.5573,136277,6460,3191,135568,2018,11,Fall,1669.15,445.39,204.42,7.75
Y,2018-11-17,618,2198,1298370,437498.8292,181856,4956,1964,174242,2018,11,Fall,2596.74,437.5,272.78,5.95
Y,2018-11-24,729,2053,1467291,445258.4371,333074,5647,1799,260833,2018,11,Fall,2934.58,445.26,499.61,6.78
Y,2018-12-01,856,1767,925877,549544.2676,66277,5737,1545,190132,2018,12,Winter,1851.75,549.54,99.42,6.88
Y,2018-12-08,11019,1863,431028,339876.9428,32679,7197,11746,129598,2018,12,Winter,862.06,339.88,49.02,8.64
Y,2018-12-15,8781,1723,310551,282303.5237,57911,5912,10635,138810,2018,12,Winter,621.1,282.3,86.87,7.09
Y,2018-12-22,3761,2756,295141,275333.2201,27968,7328,6132,75489,2018,12,Winter,590.28,275.33,41.95,8.79
Y,2018-12-29,3338,2576,317672,388608.1368,16668,8530,4995,49507,2018,12,Winter,635.34,388.61,25.0,10.24
Y,2019-01-05,2511,2313,282458,387728.4446,8595,9917,4208,45348,2019,1,Winter,564.92,387.73,12.89,11.9
Y,2019-01-12,3478,2332,262036,290771.0604,21022,10414,5369,43079,2019,1,Winter,524.07,290.77,31.53,12.5
Y,2019-01-19,4624,1616,274460,365128.1092,46889,10617,5200,60324,2019,1,Winter,548.92,365.13,70.33,12.74
Y,2019-01-26,4320,2370,283458,297255.4738,164977,13102,6129,50894,2019,1,Winter,566.92,297.26,247.47,15.72
Y,2019-02-02,2911,1456,323341,285389.171,111322,10922,4408,45894,2019,2,Winter,646.68,285.39,166.98,13.11
Y,2019-02-09,4272,1747,257078,286629.1887,54452,9808,5676,52755,2019,2,Winter,514.16,286.63,81.68,11.77
Y,2019-02-16,5162,2597,187426,366596.8291,71295,10466,7578,74590,2019,2,Winter,374.85,366.6,106.94,12.56
Y,2019-02-23,2649,1678,207143,240931.5282,28017,8844,3803,51541,2019,2,Winter,414.29,240.93,42.03,10.61
Y,2019-03-02,899,2087,312073,330405.1793,17109,10454,1399,53082,2019,3,Spring,624.15,330.41,25.66,12.54
Y,2019-03-09,320,1594,315548,308728.4644,24369,10241,1894,44106,2019,3,Spring,631.1,308.73,36.55,12.29
Y,2019-03-16,791,1672,304141,283991.6576,49095,12867,1717,59974,2019,3,Spring,608.28,283.99,73.64,15.44
Y,2019-03-23,539,3387,390721,283958.6515,65467,9188,3540,54606,2019,3,Spring,781.44,283.96,98.2,11.03
Y,2019-03-30,420,4717,246668,347715.309,81343,10206,4385,51809,2019,3,Spring,493.34,347.72,122.01,12.25
Y,2019-04-06,1542,5049,294512,291024.7841,36374,8366,5994,49287,2019,4,Spring,589.02,291.02,54.56,10.04
